MG3	lenoch	MG	publications in the subject field
MG31	lenoch	MG3	documentation systems and information systems in the subject field
MG4	lenoch	MG	characteristics of machines
MG5	lenoch	MG	fixed parts & moving parts
MG6	lenoch	MG	control gears - control valves
MG7	lenoch	MG	operation, maintenance & servicing of machines and equipment
MG8	lenoch	MG	steam engines - boilers
MG9	lenoch	MG	hydraulics
MG91	lenoch	MG9	hydraulic machines (sn: water power)
MG92	lenoch	MG9	hydraulic drive - hydraulic command (sn: oil systems)
MG93	lenoch	MG9	pumps - valves - piping
MGA	lenoch	MG	internal combustion engines
MGB	lenoch	MG	pneumatics - vacuum technology
MGB1	lenoch	MGB	pneumatics
MGB2	lenoch	MGB	vacuum technology
MGC	lenoch	MG	refrigerating machinery (rf: cryotechnology, see: TEF)
MGD	lenoch	MG	machine tools (rf: working, see: TEK; processing, see: TEA)
MGE	lenoch	MG	electromechanical parts & electromechanical devices
MGF	lenoch	MG	industrial installations
MGF1	lenoch	MGF	production lines
MGF2	lenoch	MGF	process plants
MGG	lenoch	MG	heat technology
MGH	lenoch	MG	storage equipment
MGJ	lenoch	MG	legal aspects
MGK	lenoch	MG	handling equipment
MGK1	lenoch	MGK	non-powered handling equipment
MGK2	lenoch	MGK	powered transport systems
MGL	lenoch	MG	packing & filling machines
MGM	lenoch	MG	machines for the mining industry (rf: Mining & Offshore Industry, see: MI)
MGS	lenoch	MG	machines for the iron and steel industry (rf: Metallurgy - Iron & Steel - Non-ferrous Metals, see: SI)
MGY	lenoch	MG	education & training
MGZ	lenoch	MG	professions & careers
MI	lenoch	-	Mining & Offshore Industry(sn: extraction and winning only; us: for further processing and products, see: ICM and ICS)
MI1	lenoch	MI	general aspects of the subject field
MI2	lenoch	MI	organisations in the subject field
MI3	lenoch	MI	publications in the subject field
MI31	lenoch	MI3	documentation systems and information systems in the subject field
MI4	lenoch	MI	mine surveying - geophysical prospecting - sampling
MI41	lenoch	MI4	mine surveying
MI42	lenoch	MI4	geophysical prospecting
MI43	lenoch	MI4	sampling
MI5	lenoch	MI	opening up & preparatory work - winning - blasting & breaking out - deep drilling - support & lining & stowing
MI51	lenoch	MI5	opening up & preparatory work
MI52	lenoch	MI5	breaking out & drilling - blasting
MI53	lenoch	MI5	working & winning
MI54	lenoch	MI5	lining & supporting & stowing
MI55	lenoch	MI5	underground gasification of coal
MI6	lenoch	MI	transport & haulage - communications
MI61	lenoch	MI6	transport & haulage
MI62	lenoch	MI6	communications in mining
MI7	lenoch	MI	pit ventilation & heating - mine lighting
MI71	lenoch	MI7	pit ventilation & heating
MI72	lenoch	MI7	mine lighting
MI8	lenoch	MI	mine drainage
MI9	lenoch	MI	preparation of raw materials from mines (sn: processes and plants; rf: processing & application, see: IC)
MI91	lenoch	MI9	ore dressing; ore preparation
MI92	lenoch	MI9	coal dressing; coal preparation
MIA	lenoch	MI	health & safety in mining
MIA1	lenoch	MIA	personal safety in mining
MIA2	lenoch	MIA	safety measures in mines
MIA3	lenoch	MIA	mine accidents - oilwell accidents
MIA4	lenoch	MIA	mineworker's health hazards
MIB	lenoch	MI	mining tools & mining machinery (sn: use of equipment used for operations under MI5)
MIC	lenoch	MI	coalmining
MID	lenoch	MI	ore mining
MIE	lenoch	MI	mining of organic minerals
MIF	lenoch	MI	deep drilling
MIG	lenoch	MI	tapping of natural gas; extraction of natural gas - oil winning
MIG1	lenoch	MIG	extraction of natural gas
MIH	lenoch	MI	tapping of water
MII	lenoch	MI	stone quarries
MIJ	lenoch	MI	legal aspects
MIK	lenoch	MI	mining of minerals and useful soils (rf: minerals & useful soils, see: ER8)
MIL	lenoch	MI	mining of precious & semi-precious stones
MIM	lenoch	MI	management & administration - sales & distribution of mining products
MIM1	lenoch	MIM	management & administration
MIM2	lenoch	MIM	sales & distribution of mined products
MIN	lenoch	MI	ocean mining (nt: exploitation of minerals and marine deposits)
MIO	lenoch	MI	rock mechanics
MIP	lenoch	MI	mining products
MIP1	lenoch	MIP	ore
MIP2	lenoch	MIP	coal
MIY	lenoch	MI	training & education
MIZ	lenoch	MI	professions & careers
MIZ1	lenoch	MIZ	miner's trade
NO	lenoch	-	Standardisation - Metrology
NO1	lenoch	NO	general aspects of the subject field
NO2	lenoch	NO	organisations in the subject field
NO3	lenoch	NO	publications in the subject field
NO31	lenoch	NO3	documentation systems and information systems in the subject field
NO4	lenoch	NO	standardisation
NO41	lenoch	NO4	principles & guidelines of standardisation
NO42	lenoch	NO4	coverage & authority
NO43	lenoch	NO4	types of standards
NO44	lenoch	NO4	standard status
NO5	lenoch	NO	metrology
NO6	lenoch	NO	units of measurement
NO7	lenoch	NO	measuring instruments (sn: mechanical, electrical, electronic, chemical measuring instruments)
NO8	lenoch	NO	measuring procedures
NO9	lenoch	NO	test technology
NOA	lenoch	NO	control technique - automatic control - dosage (sn: functional aspects; us: for mecanical aspects, see: MG)
NOQ	lenoch	NO	quality control
NOY	lenoch	NO	training & education
NOZ	lenoch	NO	professions & careers
OO	lenoch	-	Telecommunications - Signalling - Postal Services
OO1	lenoch	OO	general
OO2	lenoch	OO	organisations in the subject field
OO3	lenoch	OO	publications in the subject field
OO31	lenoch	OO3	documentation systems and information systems in the subject field
OO4	lenoch	OO	postal services
OO41	lenoch	OO4	conveyance of letters and parcels
OO42	lenoch	OO4	special services for letter post & parcel post
OO43	lenoch	OO4	electronic mail; e-mail
OO44	lenoch	OO4	newspaper delivery
OO45	lenoch	OO4	philately
OO46	lenoch	OO4	Post Office Savings Bank (us: for financial aspects, see: FIP)
OO47	lenoch	OO4	postal engineering
OO48	lenoch	OO4	means of conveying mail
OO49	lenoch	OO4	types of mail
OO4A	lenoch	OO4	information processing in the postal service
OO4B	lenoch	OO4	postal administration
OO5	lenoch	OO	parcel service (sn: not related to post office)
OO6	lenoch	OO	telephone network (rf: telephone technique, see: ELA4)
OO61	lenoch	OO6	structural aspects
OO62	lenoch	OO6	telephone traffic
OO63	lenoch	OO6	telephone
OO64	lenoch	OO6	audiotex
OO65	lenoch	OO6	Enhanced Voice Mail; EVM
OO7	lenoch	OO	radio communications
OO71	lenoch	OO7	general
OO72	lenoch	OO7	frequency allocation
OO73	lenoch	OO7	satellite communications
OO74	lenoch	OO7	Hertzian beam link
OO75	lenoch	OO7	mobile radio
OO76	lenoch	OO7	Mobile Communications Systems (nt; mobile informatics)
OO77	lenoch	OO7	radio navigation systems (sn: sea & air navigation; radar not included)
OO78	lenoch	OO7	amateur radio
OO79	lenoch	OO7	standards & regulations - recommendations
OO8	lenoch	OO	remote control & telemetry
OO9	lenoch	OO	remote sensing (nt: the collection of information about an object without being in physical contact with the object)
OOA	lenoch	OO	Radar systems - Lidar systems (sn: use of Radar and Lidar as transmission and detection systems; us: for Radar technique, see: ELB2; for Lidar technique, see: ELB3)
OOB	lenoch	OO	signalling & warning systems
OOC	lenoch	OO	data transmission & text transmission & image transmission
OOC1	lenoch	OOC	telegraphy service & telegram service
OOC2	lenoch	OOC	public data networks & public data services
OOC3	lenoch	OOC	telex - teletext
OOC4	lenoch	OOC	messaging systems
OOC5	lenoch	OOC	facsimile service; fax service
OOC6	lenoch	OOC	videotex service
OOC7	lenoch	OOC	teleconference system
OOD	lenoch	OO	telecommunications networks - telecommunications services
OOD1	lenoch	OOD	general
OOD2	lenoch	OOD	digital networks
OOD3	lenoch	OOD	Universal Broadband Network; UBN
OOD4	lenoch	OOD	Broadcast Networks
OOD5	lenoch	OOD	direct response television
OOD6	lenoch	OOD	electronic highway
OOD7	lenoch	OOD	Q BIC; Query By Image Content
OOD8	lenoch	OOD	data networks (sn: telecommunications engineering aspects; us: for information aspects, see: DIE2)
OOD9	lenoch	OOD	private networks
OOF	lenoch	OO	telecommunications policy
OOG	lenoch	OO	management & organisation in telecommunications services
OOG1	lenoch	OOG	management & price policy
OOG2	lenoch	OOG	licences & standards
OOG3	lenoch	OOG	customer service
OOH	lenoch	OO	computer networks
OOH1	lenoch	OOH	computer network design & computer network control
OOH2	lenoch	OOH	network management
OOH3	lenoch	OOH	network topology
OOH4	lenoch	OOH	network architecture & network protocol
OOH5	lenoch	OOH	network infrastructure
OOJ	lenoch	OO	legal aspects
OOK	lenoch	OO	broadcasting systems
OOK1	lenoch	OOK	radio broadcasting systems
OOK2	lenoch	OOK	television broadcasting
OOV	lenoch	OO	global information infrastructure
OOY	lenoch	OO	training & education
OOZ	lenoch	OO	professions & careers
OR	lenoch	-	International Organisations
OR1	lenoch	OR	general aspects of the subject field
OR11	lenoch	OR1	organisational aspects & scientific organisation
OR12	lenoch	OR1	organisations in the subject field (nt: organisations dealing with international organisations)
OR13	lenoch	OR1	publications in the subject field
OR131	lenoch	OR13	documentation systems and information systems in the subject field
OR14	lenoch	OR1	documentation & information systems
OR2	lenoch	OR	European Organisation for Nuclear Research; CERN
OR3	lenoch	OR	Council for Mutual Economic Assistance; CMEA
OR4	lenoch	OR	Council of Europe
OR5	lenoch	OR	free trade associations
OR51	lenoch	OR5	European Free Trade Association; EFTA
OR52	lenoch	OR5	North American Free Trade Agreement; NAFTA
OR53	lenoch	OR5	Latin-American Free Trade Association; LAFTA
OR6	lenoch	OR	European Space Agency, ESA
OR61	lenoch	OR6	European Space Research Organisation; ESRO
OR62	lenoch	OR6	European Space Vehicle Launcher Development Organisation; ELDO
OR7	lenoch	OR	European Organisation For the Safety of Air Navigation; EUROCONTROL
OR8	lenoch	OR	Food and Agriculture Organisation of the UN; FAO
OR9	lenoch	OR	General Agreement on Tariffs and Trade; GATT
OR91	lenoch	OR9	World Trade Organisation; WTO
ORA	lenoch	OR	International Atomic Energy Agency; IAEA
ORB	lenoch	OR	International Bank for Reconstruction and Development; IBRD; WORLD BANK
ORC	lenoch	OR	International Court of Justice; ICJ
ORD	lenoch	OR	International Labour Organisation; ILO
ORE	lenoch	OR	International Monetary Fund; IMF
ORF	lenoch	OR	Organisation for the Prohibition of Chemical Weapons; OPCW
ORG	lenoch	OR	Nordic Council
ORH	lenoch	OR	North Atlantic Treaty Organisation; NATO
ORH1	lenoch	ORH	NATO Maintenance and Supply Agency; NAMSA
ORI	lenoch	OR	Organisation of American States; OAS
ORJ	lenoch	OR	legal aspects
ORJ1	lenoch	ORJ	World Intellecrual Property Organisation; WIPO
ORJ2	lenoch	ORJ	International Trademark Association
ORK	lenoch	OR	Organisation of African Unity; OAU
ORL	lenoch	OR	Organisation for Economic Cooperation and Development; OECD
ORM	lenoch	OR	Organisation of the Petroleum Exporting Countries; OPEC
ORM1	lenoch	ORM	Organisation of Arab Petroleum Exporting Countries; OAPEC
ORN	lenoch	OR	United Nations; UN
ORN1	lenoch	ORN	UN Economic Commission for Africa; ECA
ORN2	lenoch	ORN	UN Economic Commission for Asia and the Far East; ECAFE
ORN3	lenoch	ORN	UN Economic Commission for Europe; ECE
ORN4	lenoch	ORN	UN Economic Commission for Latin America; ECLA
ORN5	lenoch	ORN	UN Economic and Social Council; ECOSOC
ORN6	lenoch	ORN	UN General Assembly
ORN7	lenoch	ORN	UN Security Council
ORN8	lenoch	ORN	UN Trusteeship Council
ORN9	lenoch	ORN	UN Development Programme; UNDP
ORNA	lenoch	ORN	UN Environment Programme; UNEP
ORNB	lenoch	ORN	UN Industrial Development Organisation; UNIDO
ORNC	lenoch	ORN	UN Children's Fund; UNICEF
ORND	lenoch	ORN	UN Research Institute for Social Development; UNRIST
ORNE	lenoch	ORN	UN Institute for Training and Research; UNITAR
ORNF	lenoch	ORN	UN Conference on Trade and Development:; UNCTAD
ORNG	lenoch	ORN	UN Educational, Scientific and Cultural Organisation; UNESCO
ORO	lenoch	OR	Association of South-East Asian Nations; ASEAN
ORP	lenoch	OR	 MERCOSUR; Mercado Com?n del Sur
ORQ	lenoch	OR	Universal Postal Union; UPU
ORR	lenoch	OR	Warsaw Treaty Organisation
ORS	lenoch	OR	Western European Union; WEU
ORT	lenoch	OR	World Health Organisation; WHO
ORU	lenoch	OR	World Meteorological Organisation; WMO
ORV	lenoch	OR	BENELUX Economic Union; BENELUX
ORW	lenoch	OR	International Organization for Standardization; International Standardisation Organisation; ISO
ORX	lenoch	OR	European Committee for Strandardisation; CEN
ORX1	lenoch	ORX	European Committee for Electrotechnical Standardisation; CENELEC
ORX2	lenoch	ORX	European Telecommunications Standards Institute; ETSI
ORX3	lenoch	ORX	International Telecommunications Union; ITU
ORY	lenoch	OR	training & education
ORZ	lenoch	OR	professions & careers
PG	lenoch	-	Publishing - Printing & Photography - Press
PG1	lenoch	PG	general aspects of the subject field
PG2	lenoch	PG	organisations in the subject field
PG3	lenoch	PG	publications in the subject field
PG31	lenoch	PG3	documentation systems and information systems in the subject field
PG4	lenoch	PG	printing - reprography
PG41	lenoch	PG4	type; letter
PG42	lenoch	PG4	composition
PG43	lenoch	PG4	type forme; type form
PG44	lenoch	PG4	printing processes
PG45	lenoch	PG4	book making & book binding
PG46	lenoch	PG4	stamp making
PG47	lenoch	PG4	proofreading
PG48	lenoch	PG4	Standard Generalised Mark-up Language; SGML
PG5	lenoch	PG	publishing - audiovisual industry
PG51	lenoch	PG5	publications
PG52	lenoch	PG5	paper publishing
PG53	lenoch	PG5	electronic publishing
PG54	lenoch	PG5	audiovisual industry
PG6	lenoch	PG	books & periodicals - selling - lending & circulation
PG7	lenoch	PG	books - pamphlets - manuscripts
PG8	lenoch	PG	periodicals
PG9	lenoch	PG	press
PG91	lenoch	PG9	journalism
PG92	lenoch	PG9	freedom of the press
PG93	lenoch	PG9	newspapers
PG94	lenoch	PG9	weekly press
PG95	lenoch	PG9	press photography & film - press photographers
PGA	lenoch	PG	authors & writing
PGB	lenoch	PG	editing & editors
PGC	lenoch	PG	posters & advertisements
PGD	lenoch	PG	non-book material
PGD1	lenoch	PGD	printed matter
PGD2	lenoch	PGD	maps
PGE	lenoch	PG	new media
PGF	lenoch	PG	photography & film
PGF1	lenoch	PGF	photographic reproduction & printing techniques
PGG	lenoch	PG	micrographics - micropublication
PGH	lenoch	PG	reprography
PGJ	lenoch	PG	legal aspects
PGK	lenoch	PG	radio porgrammes - television programmes
PGK1	lenoch	PGK	radio porgrammes
PGK2	lenoch	PGK	television programmes
PGY	lenoch	PG	education & training
PGZ	lenoch	PG	professions & careers
PH	lenoch	-	Physics
PH1	lenoch	PH	general aspects of the subject field
PH2	lenoch	PH	organisations in the subject field
PH3	lenoch	PH	publications in the subject field
PH31	lenoch	PH3	documentation systems and information systems in the subject field
PH4	lenoch	PH	general principles of physics
PH5	lenoch	PH	general mechanics - behaviour of solid bodies
PH6	lenoch	PH	fluid mechanics
PH7	lenoch	PH	gas mechanics - vacuum physics
PH71	lenoch	PH7	gas mechanics
PH72	lenoch	PH7	vacuum physics
PH8	lenoch	PH	acoustics
PH9	lenoch	PH	optics
PHA	lenoch	PH	thermodynamics
PHB	lenoch	PH	electricity
PHC	lenoch	PH	magnetism
PHD	lenoch	PH	nuclear physics; atomic physics
PHE	lenoch	PH	energetics
PHF	lenoch	PH	particle physics
PHH	lenoch	PH	quantum mechanics
PHJ	lenoch	PH	legal aspects
PHY	lenoch	PH	training & education
PHZ	lenoch	PH	professions & careers
PO	lenoch	-	Politics - Foreign Relations - Development Aid
PO1	lenoch	PO	general aspects of the subject field
PO2	lenoch	PO	organisations in the subject field
PO3	lenoch	PO	publications in the subject field
PO31	lenoch	PO3	documentation systems and information systems in the subject field
PO4	lenoch	PO	political theory - society & State
PO41	lenoch	PO4	political theory
PO42	lenoch	PO4	society & State
PO43	lenoch	PO4	names of States
PO5	lenoch	PO	internal politics - social problems
PO6	lenoch	PO	migration - colonisation - citizenship
PO61	lenoch	PO6	migration (sn: political aspects; rf: demography, see: TS)
PO62	lenoch	PO6	colonisation & colonial policy
PO63	lenoch	PO6	citizenship & citizens
PO7	lenoch	PO	slavery
PO8	lenoch	PO	foreign policy & international relations
PO9	lenoch	PO	legislative assemblies
POA	lenoch	PO	political parties
POA1	lenoch	POA	names of political parties
POB	lenoch	PO	political geography
POC	lenoch	PO	cultural policy
POD	lenoch	PO	state representation
POE	lenoch	PO	political cooperation
POF	lenoch	PO	financial cooperation (sn: political aspects; us: for financial apsects, see: FI)
POG	lenoch	PO	government
POG1	lenoch	POG	national institutions
POGX	lenoch	POG	ex-government
POH	lenoch	PO	development policy
POH1	lenoch	POH	development cooperation
POH2	lenoch	POH	regional policy
POJ	lenoch	PO	legal aspects
POJ1	lenoch	POJ	political crime
POK	lenoch	PO	developing countries
POK1	lenoch	POK	aid to developing countries
POY	lenoch	PO	training & education
POZ	lenoch	PO	professions & careers
RP	lenoch	-	Religion - Philosophy
RP1	lenoch	RP	general aspects of the subject field
RP2	lenoch	RP	organisations in the subject field
RP21	lenoch	RP2	Christian orders & local church
RP22	lenoch	RP2	local church
RP23	lenoch	RP2	parish administration; parish government
RP24	lenoch	RP2	religious congregations & religious orders
RP25	lenoch	RP2	sects
RP26	lenoch	RP2	associations for religious work
RP3	lenoch	RP	publications in the subject field
RP31	lenoch	RP3	documentation systems and information systems in the subject field
RP4	lenoch	RP	natural theology
RP5	lenoch	RP	Christian theology
RP6	lenoch	RP	Bible
RP7	lenoch	RP	Christian moral & devotional theology
RP71	lenoch	RP7	church furnishings & articles
RP8	lenoch	RP	Christian social theology
RP9	lenoch	RP	Christian denominations & sects
RP91	lenoch	RP9	early church
RP92	lenoch	RP9	Eastern churches
RP93	lenoch	RP9	Roman Catholic Church
RP94	lenoch	RP9	Anglican Church
RP95	lenoch	RP9	Protestants of Continental origin
RP96	lenoch	RP9	Presbyterian - Reformed - Congregational
RP97	lenoch	RP9	Baptists - Disciples of Christ - Adventists
RP98	lenoch	RP9	Methodist & related churches
RPA	lenoch	RP	non-Christian religions
RPA1	lenoch	RPA	classical religion
RPA2	lenoch	RPA	Germanic religion
RPA3	lenoch	RPA	religions of Indic origin
RPA4	lenoch	RPA	Zoroastrianism
RPA5	lenoch	RPA	Judaism
RPA6	lenoch	RPA	Islam & religions originating in it
RPB	lenoch	RP	churches and religious policy
RPC	lenoch	RP	religious customs
RPD	lenoch	RP	history of religion
RPE	lenoch	RP	religious science
RPF	lenoch	RP	atheism - freethinking
RPG	lenoch	RP	metaphysics
RPH	lenoch	RP	epistemology - causation - mankind
RPI	lenoch	RP	paranormal phenomena
RPJ	lenoch	RP	legal aspects (rf: church law, see: JUH)
RPK	lenoch	RP	philosophical schools
RPL	lenoch	RP	analytical philosophy - logic
RPL1	lenoch	RPL	analytical philosophy
RPL2	lenoch	RPL	logic
RPM	lenoch	RP	ethics (nt: moral philosophy)
RPN	lenoch	RP	philosophy of nature
RPO	lenoch	RP	ancient philosophy - medieval philosophy - oriental philosophy
RPO1	lenoch	RPO	pre-Socratic Greek philosophies
RPO2	lenoch	RPO	Greek philosophies
RPO3	lenoch	RPO	medieval Western philosophy
RPO4	lenoch	RPO	Oriental philosophy
RPP	lenoch	RP	modern Western philosophy
RPQ	lenoch	RP	intellectual philosophy
RPR	lenoch	RP	aesthetics
RPS	lenoch	RP	philosophical systems
RPT	lenoch	RP	history of philosophy
RPY	lenoch	RP	education & initiation
RPZ	lenoch	RP	professions & careers
RS	lenoch	-	Risk Management - Security - Salvage(sn: Factors that threaten human life, measures taken to prevent these factors and measures mitigating their effects)
RS1	lenoch	RS	general aspects of the subject field
RS2	lenoch	RS	organisations in the subject field
RS3	lenoch	RS	publications in the subject field
RS31	lenoch	RS3	documentation systems and information systems in the subject field
RS4	lenoch	RS	pure risk
RS41	lenoch	RS4	general
RS42	lenoch	RS4	risk analysis & risk control
RS43	lenoch	RS4	risk limiting organisations
RS5	lenoch	RS	risk management
RS51	lenoch	RS5	general aspects
RS52	lenoch	RS5	risk management techniques
RS53	lenoch	RS5	risk policy
RS6	lenoch	RS	security techniques and safety procedures
RS61	lenoch	RS6	protection systems - failure analysis
RS62	lenoch	RS6	organisational and procedural aspects of security
RS63	lenoch	RS6	physical protective measures
RS64	lenoch	RS6	electric and electronic security systems
RS7	lenoch	RS	espionage and counter-espionage
RS71	lenoch	RS7	organisational aspects and espionage techniques
RS72	lenoch	RS7	spying equipment
RS73	lenoch	RS7	counter-espionage
RS8	lenoch	RS	police investigation
RS81	lenoch	RS8	general
RS82	lenoch	RS8	investigation tactics
RS83	lenoch	RS8	investigation
RS9	lenoch	RS	disasters of human origin (sn: acts of man, either intentional or unintentional; rf: environment, see: EN)
RS91	lenoch	RS9	fire - explosions - implosions (sn: intentional acts)
RS92	lenoch	RS9	industrial disasters - industrial accidents
RS93	lenoch	RS9	accidents in transport operations
RS94	lenoch	RS9	disasters affecting health
RS95	lenoch	RS9	terrorist actions - criminal actions - political crime
RS96	lenoch	RS9	war
RSA	lenoch	RS	disasters of natural origin (sn: acts of nature; rf: environmental aspects, see: EN)
RSA1	lenoch	RSA	telluric disasters
RSA2	lenoch	RSA	aeolic disasters
RSA3	lenoch	RSA	atmospheric disasters
RSB	lenoch	RS	contingency plans - emergency actions - aid
RSB1	lenoch	RSB	aid to refugees
RSB2	lenoch	RSB	fire fighting (rf: fire brigade, see: AD7)
RSB3	lenoch	RSB	salvage operations
RSJ	lenoch	RS	legal aspects
RSY	lenoch	RS	education & training
RSZ	lenoch	RS	professions & careers
SC	lenoch	-	Cooperatives - Corporations
SC1	lenoch	SC	general aspects of the subject field
SC2	lenoch	SC	organisations in the subject field
SC3	lenoch	SC	publications in the subject field
SC31	lenoch	SC3	documentation systems and information systems in the subject field
SC4	lenoch	SC	cooperative society
SC5	lenoch	SC	credit cooperative
SC6	lenoch	SC	economic cooperative
SC7	lenoch	SC	producers' cooperative
SC8	lenoch	SC	building cooperative; cooperative building society
SC9	lenoch	SC	purchasing cooperative - selling cooperative
SCA	lenoch	SC	mutual benefit society
SCB	lenoch	SC	industrial boards
SCJ	lenoch	SC	legal aspects
SCY	lenoch	SC	training & initiation
SCZ	lenoch	SC	professions & careers
SI	lenoch	-	Metallurgy - Iron & Steel - Non-ferrous Metals
SI1	lenoch	SI	general aspects of the subject field
SI2	lenoch	SI	organisations in the subject field
SI3	lenoch	SI	publications in the subject field
SI31	lenoch	SI3	documentation systems and information systems in the subject field
SI4	lenoch	SI	principles of metallurgy
SI5	lenoch	SI	pig iron production
SI6	lenoch	SI	iron foundry & steel foundry - metals & alloys
SI7	lenoch	SI	steel production - casting
SI71	lenoch	SI7	steel production
SI72	lenoch	SI7	steel casting
SI8	lenoch	SI	powder metallurgy
SI9	lenoch	SI	hot rolling - die forging
SI91	lenoch	SI9	hot rolling
SI92	lenoch	SI9	forging & die forging
SIA	lenoch	SI	cold working
SIB	lenoch	SI	stress-relieving deformation
SIC	lenoch	SI	welding - jointing & separating - bonding
SIC1	lenoch	SIC	welding - design - equipment - testing
SIC2	lenoch	SIC	gas welding
SIC3	lenoch	SIC	arc welding
SIC4	lenoch	SIC	resistance welding
SIC5	lenoch	SIC	thermal cutting
SIC6	lenoch	SIC	hot spraying
SIC7	lenoch	SIC	braze welding
SIC8	lenoch	SIC	bonding of metals
SIC9	lenoch	SIC	spark erosion; electrical discharge machining
SID	lenoch	SI	surface treatment - corrosion protection
SIE	lenoch	SI	heat treatment
SIF	lenoch	SI	properties & faults
SIG	lenoch	SI	product quality & testing of products (us: for testing methods, see: TE)
SIH	lenoch	SI	metallography
SII	lenoch	SI	metal products
SIJ	lenoch	SI	legal aspects
SIK	lenoch	SI	machines for manufacturing and processing of metal products
SIL	lenoch	SI	metal processing plants
SIM	lenoch	SI	sales & distribution of metal products
SIN	lenoch	SI	non-ferrous metals
SIV	lenoch	SI	process automation
SIY	lenoch	SI	education & training
SIZ	lenoch	SI	professions & careers
SO	lenoch	-	Social Sciences - Society(rf: Ethnology & Folklore, see: HI; Religion, see: RP)
SO1	lenoch	SO	general aspects of the subject field
SO11	lenoch	SO1	sociological theories
SO2	lenoch	SO	organisations in the subject field (sn: organisations dealing with sociological topics; us: not to be used for organisations as sociological concepts)
SO3	lenoch	SO	publications in the subject field
SO31	lenoch	SO3	documentation systems and information systems in the subject field
SO4	lenoch	SO	social sciences
SO41	lenoch	SO4	research techniques
SO42	lenoch	SO4	social structures
SO43	lenoch	SO4	social geography
SO5	lenoch	SO	social life & public life
SO51	lenoch	SO5	ceremonies
SO52	lenoch	SO5	popular festivals
SO53	lenoch	SO5	societies & society rules
SO54	lenoch	SO5	social behaviour & social relations
SO55	lenoch	SO5	rituals
SO6	lenoch	SO	societies - movements
SO61	lenoch	SO6	social movements & political movements
SO62	lenoch	SO6	humanitarian movements
SO63	lenoch	SO6	esoteric movements & esoteric societies
SO64	lenoch	SO6	criminal secret societies
SO65	lenoch	SO6	clubs & club life
SO7	lenoch	SO	family life
SO71	lenoch	SO7	families - clans - tribes
SO72	lenoch	SO7	manners & customs
SO73	lenoch	SO7	names
SO8	lenoch	SO	welfare - public assistance
SO81	lenoch	SO8	social services; welfare services; social facilities
SO82	lenoch	SO8	family welfare
SO9	lenoch	SO	social policy
SO91	lenoch	SO9	ethnic minorities
SO92	lenoch	SO9	migrant workers
SO93	lenoch	SO9	feminism
SO94	lenoch	SO9	children's rights
SOA	lenoch	SO	Industrial sociology; sociology of labour
SOB	lenoch	SO	migration (sn: social aspects of migration)
SOC	lenoch	SO	society
SOC1	lenoch	SOC	age-related matters - youth & elderly persons
SOC11	lenoch	SOC1	youth
SOC12	lenoch	SOC1	elderly persons
SOC2	lenoch	SOC	sexuality
SOC3	lenoch	SOC	drug abuse
SOC4	lenoch	SOC	alcoholism
SOC5	lenoch	SOC	large towns
SOC6	lenoch	SOC	violence & hooliganism
SOD	lenoch	SO	sociology of science
SOE	lenoch	SO	Social Europe
SOE1	lenoch	SOE	general
SOE2	lenoch	SOE	European Social Fund; ESF
SOE3	lenoch	SOE	fundamental social rights
SOE4	lenoch	SOE	Social Security and Employment
SOE5	lenoch	SOE	Equal Opportunities
SOE6	lenoch	SOE	Health and Safety at Work
SOE7	lenoch	SOE	Social Dimension of the Internal Market
SOE8	lenoch	SOE	Vocational Training and New Technologies
SOE9	lenoch	SOE	Older People and Solidarity between Generations
SOF	lenoch	SO	target groups of welfare work
SOF1	lenoch	SOF	mentally ill & physically handicapped
SOF2	lenoch	SOF	homeless
SOF3	lenoch	SOF	jobless; unemployed
SOF4	lenoch	SOF	war victims & refugees
SOF5	lenoch	SOF	minorities
SOG	lenoch	SO	community facilities; collective facilities; community equipment; municipal facilities; public facilities
SOJ	lenoch	SO	legal aspects
SOY	lenoch	SO	training & education
SOZ	lenoch	SO	professions & careers
SP	lenoch	-	Sports - Games - Leisure
SP1	lenoch	SP	general aspects of the subject field
SP11	lenoch	SP1	organisational aspects & scientific organisation
SP12	lenoch	SP1	sport
SP13	lenoch	SP1	sports events - games
SP2	lenoch	SP	organisations in the subject field
SP3	lenoch	SP	publications in the subject field
SP31	lenoch	SP3	documentation systems and information systems in the subject field
SP4	lenoch	SP	associations - clubs
SP5	lenoch	SP	children's games
SP6	lenoch	SP	games involving movement & games of skill using apparatus
SP7	lenoch	SP	ball games - throwing games
SP8	lenoch	SP	gymnastics - acrobatics - weight lifting
SP9	lenoch	SP	light athletics - running - skating
SPA	lenoch	SP	cycling
SPB	lenoch	SP	motor sports
SPC	lenoch	SP	touring - holidays & leisure
SPD	lenoch	SP	combative sports - martial arts
SPE	lenoch	SP	winter sports
SPF	lenoch	SP	aquatic sports
SPG	lenoch	SP	flying
SPH	lenoch	SP	horse-riding & team racing - animal racing
SPI	lenoch	SP	fishing - hunting - shooting
SPJ	lenoch	SP	legal aspects
SPK	lenoch	SP	hobbies
SPL	lenoch	SP	social entertainment
SPM	lenoch	SP	society games
SPN	lenoch	SP	gambling; games of chance
SPY	lenoch	SP	training & education
SPZ	lenoch	SP	professions & careers
ST	lenoch	-	Statistics
ST1	lenoch	ST	general aspects of the subject field
ST2	lenoch	ST	organisations in the subject field
ST3	lenoch	ST	publications in the subject field
